,time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,time_s,phase,color
373,0 days 01:02:20.000000000,4bb859,47.78416442871094,15.259254455566404,226.0652146984983,124.99202019855869,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11300.46,1602464548.904,1602464549.986,3740.0000000000005,CR,5
374,0 days 01:02:30.000000000,4bb859,47.771580582958144,15.285996657151447,225.34878695895824,124.9598737013634,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11300.46,1602464559.776,1602464559.9770002,3750.0000000000005,CR,5
375,0 days 01:02:40.000000000,4bb859,47.76031494140625,15.309870793269232,224.9273657178767,125.03496250231348,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11300.46,1602464569.52,1602464569.984,3760.0000000000005,CR,5
376,0 days 01:02:50.000000000,4bb859,47.7489561953787,15.333956204927885,224.21084329655883,125.00279008179892,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11300.46,1602464579.329,1602464579.95,3770.0000000000005,CR,5
377,0 days 01:03:00.000000000,4bb859,47.73713192697298,15.359027569110575,223.78964436984143,125.0783414583143,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11300.46,1602464589.615,1602464589.863,3780.0000000000005,CR,5
378,0 days 01:03:10.000000000,4bb859,47.72749561374471,15.379310021033652,223.66543737256669,125.2619248325185,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11300.46,1602464597.934,1602464599.998,3790.0000000000005,CR,5
379,0 days 01:03:20.000000000,4bb859,47.71366959911282,15.40825477013221,223.96282760207544,125.36938626669729,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11300.46,1602464609.8479998,1602464609.9889998,3800.0000000000005,CR,5
380,0 days 01:03:30.000000000,4bb859,47.70195007324219,15.432701110839846,224.68014096609943,125.40042439052748,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11300.46,1602464619.879,1602464619.9929998,3810.0000000000005,CR,5
381,0 days 01:03:40.000000000,4bb859,47.69053313691738,15.456636868990385,225.5195993676659,125.24899823774712,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11300.46,1602464629.658,1602464629.957,3820.0000000000005,CR,5
382,0 days 01:03:50.000000000,4bb859,47.682479599774894,15.473398061899035,225.81689171079404,125.35559435989195,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11300.46,1602464636.4929998,1602464639.7610002,3830.0000000000005,CR,5
383,0 days 01:04:00.000000000,4bb859,47.666748046875,15.506515502929688,225.93991598219884,125.17370738134966,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11300.46,1602464649.99,1602464649.996,3840.0000000000005,CR,5
384,0 days 01:04:10.000000000,4bb859,47.65580749511719,15.529518127441404,225.64395860808983,125.06693058855943,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11300.46,1602464659.357,1602464659.994,3850.0000000000005,CR,5
385,0 days 01:04:20.000000000,4bb859,47.644775390625,15.55279541015625,224.50633224689054,125.11033307237885,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11300.46,1602464668.88,1602464669.992,3860.0000000000005,CR,5
386,0 days 01:04:30.000000000,4bb859,47.63236999511719,15.578887939453125,224.21084329655883,125.00279008179892,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11300.46,1602464679.596,1602464679.994,3870.0000000000005,CR,5
387,0 days 01:04:40.000000000,4bb859,47.62200824284957,15.600797213040865,223.78964436984143,125.0783414583143,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11300.46,1602464688.58,1602464689.976,3880.0000000000005,CR,5
388,0 days 01:04:50.000000000,4bb859,47.609951213254774,15.626079852764425,223.36883602656934,125.15417763214742,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11308.08,1602464699.031,1602464699.9870002,3890.0000000000005,CR,5
389,0 days 01:05:00.000000000,4bb859,47.59748840332031,15.65215301513672,223.24558038403381,125.33814869402114,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11308.08,1602464709.791,1602464709.981,3900.0000000000005,CR,5
390,0 days 01:05:10.000000000,4bb859,47.58613586425781,15.67584228515625,223.24558038403381,125.33814869402114,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11308.08,1602464719.589,1602464719.949,3910.0000000000005,CR,5
391,0 days 01:05:20.000000000,4bb859,47.574462890625,15.70001220703125,223.54352916928624,125.44571032759823,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11308.08,1602464729.6,1602464729.951,3920.0000000000005,CR,5
392,0 days 01:05:30.000000000,4bb859,47.56293345305879,15.723970853365385,223.96282760207544,125.36938626669729,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11308.08,1602464739.488,1602464739.979,3930.0000000000005,CR,5
393,0 days 01:05:40.000000000,4bb859,47.55097961425781,15.74883270263672,224.38252197270768,125.2933475906603,-0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11308.08,1602464749.765,1602464749.988,3940.0000000000005,CR,5
394,0 days 01:05:50.000000000,4bb859,47.539657334149894,15.772423377403845,223.96282760207544,125.36938626669729,0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11308.08,1602464759.494,1602464759.9889998,3950.0000000000005,CR,5
395,0 days 01:06:00.000000000,4bb859,47.52773996126854,15.797213040865385,223.54352916928624,125.44571032759823,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11308.08,1602464769.9,1602464769.988,3960.0000000000005,CR,5
396,0 days 01:06:10.000000000,4bb859,47.51779174804688,15.817840576171875,223.96282760207544,125.36938626669729,0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11308.08,1602464778.288,1602464779.952,3970.0000000000005,CR,5
397,0 days 01:06:20.000000000,4bb859,47.504277633408364,15.84587684044471,223.54352916928624,125.44571032759823,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11308.08,1602464789.9,1602464789.976,3980.0000000000005,CR,5
398,0 days 01:06:30.000000000,4bb859,47.49515339479608,15.864821213942307,223.54352916928624,125.44571032759823,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11308.08,1602464797.71,1602464799.9970002,3990.0000000000005,CR,5
399,0 days 01:06:40.000000000,4bb859,47.48346878310381,15.889047475961535,223.54352916928624,125.44571032759823,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11308.08,1602464807.814,1602464809.981,4000.0000000000005,CR,5
400,0 days 01:06:50.000000000,4bb859,47.46954966399629,15.917780949519232,223.42392352291654,125.62969448938392,-0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11308.08,1602464819.718,1602464819.935,4010.0000000000005,CR,5
401,0 days 01:07:00.000000000,4bb859,47.45814514160156,15.941368103027346,222.4070584506348,125.49145910381729,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11308.08,1602464829.538,1602464829.994,4020.0000000000005,CR,5
402,0 days 01:07:10.000000000,4bb859,47.446180440611755,15.966163048377405,221.6895529410088,125.46039731616129,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11315.7,1602464839.8879998,1602464839.994,4030.0000000000005,CR,5
403,0 days 01:07:20.000000000,4bb859,47.4349365234375,15.989364624023438,220.85231310175118,125.61525123430296,0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11315.7,1602464849.6360002,1602464849.995,4040.0000000000005,CR,5
404,0 days 01:07:30.000000000,4bb859,47.42298889160156,16.013946533203125,220.85231310175118,125.61525123430296,-0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11315.7,1602464859.9829998,1602464859.995,4050.0000000000005,CR,5
405,0 days 01:07:40.000000000,4bb859,47.4114990234375,16.03764460637019,220.13454898753918,125.58437360845966,0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11315.7,1602464869.9889998,1602464869.995,4060.0000000000005,CR,5
406,0 days 01:07:50.000000000,4bb859,47.40046614307468,16.060321514423073,220.85231310175118,125.61525123430296,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11315.7,1602464879.561,1602464879.8620002,4070.0000000000005,CR,5
407,0 days 01:08:00.000000000,4bb859,47.388427734375,16.085014343261722,220.85231310175118,125.61525123430296,-0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11315.7,1602464889.976,1602464889.992,4080.0000000000005,CR,5
408,0 days 01:08:10.000000000,4bb859,47.37744140625,16.107673645019528,220.85231310175118,125.61525123430296,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11315.7,1602464899.494,1602464899.909,4090.0000000000005,CR,5
409,0 days 01:08:20.000000000,4bb859,47.36541230799789,16.13243689903846,221.57014094267558,125.64592879855257,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11315.7,1602464909.905,1602464909.9729998,4100.0,CR,5
410,0 days 01:08:30.000000000,4bb859,47.35386657714844,16.156082153320312,221.15228954182479,125.72360178896528,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11315.7,1602464919.859,1602464919.9929998,4110.0,CR,5
411,0 days 01:08:40.000000000,4bb859,47.34260559082031,16.179153442382812,220.434301595478,125.6931190262238,0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11315.7,1602464929.592,1602464929.962,4120.0,CR,5
412,0 days 01:08:50.000000000,4bb859,47.331056756488344,16.202721228966347,219.2986133305601,125.74079805739521,-0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11315.7,1602464939.63,1602464939.9910002,4130.0,CR,5
413,0 days 01:09:00.000000000,4bb859,47.31976318359375,16.226051330566403,217.56298404423458,125.56917629320637,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11323.32,1602464949.551,1602464949.982,4140.0,CR,5
414,0 days 01:09:10.000000000,4bb859,47.30796684653071,16.250328650841347,216.8453163642454,125.53767779197443,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11315.7,1602464959.937,1602464960.0,4150.0,CR,5
415,0 days 01:09:20.000000000,4bb859,47.297073622881356,16.272723858173073,217.56298404423458,125.56917629320637,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11323.32,1602464969.604,1602464969.9829998,4160.0,CR,5
416,0 days 01:09:30.000000000,4bb859,47.28529357910156,16.296844482421875,218.16307850738227,125.78897345918337,0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11323.32,1602464979.91,1602464979.928,4170.0,CR,5
417,0 days 01:09:40.000000000,4bb859,47.27426147460938,16.319229125976562,218.76636588478974,126.00756156725107,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11323.32,1602464989.5110002,1602464990.0,4180.0,CR,5
418,0 days 01:09:50.000000000,4bb859,47.26272583007813,16.34271240234375,219.90119244297543,125.95838985177109,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11323.32,1602464999.52,1602464999.995,4190.0,CR,5
419,0 days 01:10:00.000000000,4bb859,47.2510986328125,16.366195678710938,220.31781296534731,125.87983093136776,-0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11323.32,1602465009.541,1602465009.931,4200.0,CR,5
420,0 days 01:10:10.000000000,4bb859,47.23897643008474,16.390826885516827,220.31781296534731,125.87983093136776,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11323.32,1602465019.9889998,1602465019.9970002,4210.0,CR,5
421,0 days 01:10:20.000000000,4bb859,47.227757340770644,16.413644643930287,220.31781296534731,125.87983093136776,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11323.32,1602465029.653,1602465029.994,4220.0,CR,5
422,0 days 01:10:30.000000000,4bb859,47.2159423828125,16.437606811523438,221.0361792999931,125.90972307917768,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11323.32,1602465039.849,1602465039.949,4230.0,CR,5
423,0 days 01:10:40.000000000,4bb859,47.20429501291049,16.461181640625,221.75460540823084,125.93942154976564,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11323.32,1602465049.814,1602465049.979,4240.0,CR,5
424,0 days 01:10:50.000000000,4bb859,47.192796610169495,16.48449237530048,221.75460540823084,125.93942154976564,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11323.32,1602465059.712,1602465059.995,4250.0,CR,5
425,0 days 01:11:00.000000000,4bb859,47.18087768554688,16.50860595703125,221.75460540823084,125.93942154976564,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11323.32,1602465069.885,1602465069.996,4260.0,CR,5
426,0 days 01:11:10.000000000,4bb859,47.16919462559586,16.532170222355766,221.75460540823084,125.93942154976564,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11323.32,1602465079.887,1602465079.957,4270.0,CR,5
427,0 days 01:11:20.000000000,4bb859,47.157649670617076,16.555551382211537,220.6197157606028,125.98808261155187,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11330.94,1602465089.793,1602465090.0,4280.0,CR,5
428,0 days 01:11:30.000000000,4bb859,47.14608764648438,16.578712463378903,219.48498689229191,126.03724686071035,0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11323.32,1602465099.705,1602465099.996,4290.0,CR,5
429,0 days 01:11:40.000000000,4bb859,47.13442010394597,16.602243276742787,219.069198678488,126.11640335758214,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11330.94,1602465109.769,1602465109.954,4300.0,CR,5
430,0 days 01:11:50.000000000,4bb859,47.12269592285156,16.625885009765625,219.069198678488,126.11640335758214,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11330.94,1602465119.936,1602465119.986,4310.0,CR,5
431,0 days 01:12:00.000000000,4bb859,47.11106872558594,16.64923095703125,219.069198678488,126.11640335758214,-0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11330.94,1602465129.956,1602465129.996,4320.0,CR,5
432,0 days 01:12:10.000000000,4bb859,47.09971618652344,16.672096252441403,219.48498689229191,126.03724686071035,0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11330.94,1602465139.768,1602465139.985,4330.0,CR,5
433,0 days 01:12:20.000000000,4bb859,47.08828683626854,16.695134089543266,220.6197157606028,125.98808261155187,0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11330.94,1602465149.564,1602465149.966,4340.0,CR,5
434,0 days 01:12:30.000000000,4bb859,47.07632446289063,16.719200134277347,220.92240393405743,126.0960380426251,-0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11330.94,1602465159.856,1602465159.99,4350.0,CR,5
435,0 days 01:12:40.000000000,4bb859,47.06478881835938,16.742408752441403,221.33829794514182,126.0175825821379,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11330.94,1602465169.694,1602465169.998,4360.0,CR,5
436,0 days 01:12:50.000000000,4bb859,47.05270385742188,16.766716003417972,221.64119883321405,126.12514765796429,-0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11330.94,1602465179.9929998,1602465179.995,4370.0,CR,5
437,0 days 01:13:00.000000000,4bb859,47.041259765625,16.789718627929688,221.64119883321405,126.12514765796429,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11338.56,1602465189.7970002,1602465189.9870002,4380.0,CR,5
438,0 days 01:13:10.000000000,4bb859,47.0293517031912,16.81365966796875,220.2036664324596,126.06673839403378,-0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11330.94,1602465199.976,1602465199.994,4390.0,CR,5
439,0 days 01:13:20.000000000,4bb859,47.01800537109375,16.836479187011722,218.04780398867214,125.97768061394413,0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11338.56,1602465209.829,1602465209.978,4400.0,CR,5
440,0 days 01:13:30.000000000,4bb859,47.0065876588983,16.85943603515625,215.3628733416496,126.15818543980836,-0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11338.56,1602465219.805,1602465219.992,4410.0,CR,5
441,0 days 01:13:40.000000000,4bb859,46.99550822629767,16.881479116586537,213.0947271984552,126.26127391904006,0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11338.56,1602465229.595,1602465230.0,4420.0,CR,5
442,0 days 01:13:50.000000000,4bb859,46.984149480270126,16.904015174278847,212.26597809770385,126.42553793079905,0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11338.56,1602465239.609,1602465239.9829998,4430.0,CR,5
443,0 days 01:14:00.000000000,4bb859,46.97236633300781,16.927322387695312,212.98540770920448,126.45471810469914,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11338.56,1602465249.994,1602465249.994,4440.0,CR,5
444,0 days 01:14:10.000000000,4bb859,46.96128845214844,16.949363708496097,214.11873704967024,126.40185027182643,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11338.56,1602465259.7870002,1602465259.923,4450.0,CR,5
445,0 days 01:14:20.000000000,4bb859,46.9500732421875,16.97155292217548,215.2522467727734,126.34953919459292,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11338.56,1602465269.586,1602465269.992,4460.0,CR,5
446,0 days 01:14:30.000000000,4bb859,46.93849182128906,16.994476318359375,215.66680380947304,126.2685327305858,-0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11338.56,1602465279.619,1602465279.952,4470.0,CR,5
447,0 days 01:14:40.000000000,4bb859,46.92693677999205,17.017540564903847,214.22871358371185,126.20945681718605,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11338.56,1602465289.801,1602465289.981,4480.0,CR,5
448,0 days 01:14:50.000000000,4bb859,46.91590389962924,17.039513221153847,212.79085418348342,126.14958246997612,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11338.56,1602465299.5270002,1602465299.968,4490.0,CR,5
449,0 days 01:15:00.000000000,4bb859,46.904731362552965,17.061838003305287,212.79085418348342,126.14958246997612,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11338.56,1602465309.466,1602465309.918,4500.0,CR,5
450,0 days 01:15:10.000000000,4bb859,46.89309330309854,17.08500788762019,212.3756679106691,126.23145366011777,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11338.56,1602465319.781,1602465319.96,4510.0,CR,5
451,0 days 01:15:20.000000000,4bb859,46.88159490035752,17.10789607121394,212.26597809770385,126.42553793079905,0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11338.56,1602465329.992,1602465329.992,4520.0,CR,5
452,0 days 01:15:30.000000000,4bb859,46.87037581104343,17.130009577824516,212.26597809770385,126.42553793079905,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11338.56,1602465339.873,1602465340.0,4530.0,CR,5
453,0 days 01:15:40.000000000,4bb859,46.85934293068061,17.151718139648438,212.87851851430358,126.6483587614362,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11338.56,1602465349.59,1602465349.96,4540.0,CR,5
454,0 days 01:15:50.000000000,4bb859,46.8477979757018,17.17437744140625,213.2914851634264,126.56587079616308,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11338.56,1602465359.724,1602465359.978,4550.0,CR,5
455,0 days 01:16:00.000000000,4bb859,46.836346125198624,17.196968078613278,214.4244309941573,126.51249098913294,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11338.56,1602465369.745,1602465369.8679998,4560.0,CR,5
456,0 days 01:16:10.000000000,4bb859,46.82478332519531,17.219729539824698,215.557560984085,126.4596723441605,-0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11338.56,1602465379.779,1602465379.9429998,4570.0,CR,5
457,0 days 01:16:20.000000000,4bb859,46.81358208090571,17.241874694824222,215.97153197140202,126.37856903633262,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11338.56,1602465389.56,1602465389.9970002,4580.0,CR,5
458,0 days 01:16:30.000000000,4bb859,46.8017578125,17.265357971191403,216.08179029089612,126.18783725267136,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11338.56,1602465399.845,1602465399.9989998,4590.0,CR,5
459,0 days 01:16:40.000000000,4bb859,46.790492170948106,17.287742614746097,216.08179029089612,126.18783725267136,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11338.56,1602465409.658,1602465410.0,4600.0,CR,5
